2.000000000000000000e+00,3.700257278978824615e-03,4.876917810179293156e-04,9.004133343696594238e-01,4.594113270286470652e-04,1.002597343176603317e-02,8.107185363769531250e-02,2.849707147106528282e-03,9.917685529217123985e-04
4.000000000000000000e+00,5.899918050999986008e-06,1.497281249612569809e-02,1.219046498590614647e-05,1.062148076016455889e-04,9.841758608818054199e-01,1.998271500269765966e-06,6.505334749817848206e-04,7.450112752849236131e-05
0.000000000000000000e+00,9.172996282577514648e-01,9.393739746883511543e-04,2.288089133799076080e-03,1.331485901027917862e-02,5.035140551626682281e-03,6.993127986788749695e-03,5.022611096501350403e-02,3.903735196217894554e-03
4.000000000000000000e+00,8.341479406226426363e-05,7.904162630438804626e-04,4.160120442975312471e-04,3.276361385360360146e-04,9.952521324157714844e-01,1.960775553015992045e-04,2.868047216907143593e-03,6.621305510634556413e-05
6.000000000000000000e+00,5.515568773262202740e-06,3.516597280395217240e-05,1.181059342343360186e-04,2.838331041857600212e-03,1.052099396474659443e-03,5.711589619750156999e-05,9.958929419517517090e-01,7.190848236859892495e-07
7.000000000000000000e+00,7.475359780073631555e-07,9.228076087310910225e-04,2.038222419287194498e-06,1.566590253787580878e-05,1.600808354851324111e-05,3.622958502091933042e-07,8.352183613169472665e-06,9.990339875221252441e-01
4.000000000000000000e+00,1.091244281269609928e-03,7.594969792990013957e-05,2.091285306960344315e-03,3.605934232473373413e-02,9.176533222198486328e-01,4.164731502532958984e-02,8.229446830227971077e-04,5.585514591075479984e-04
3.000000000000000000e+00,8.897373481886461377e-05,4.625430330634117126e-02,8.345824426214676350e-06,9.536205530166625977e-01,7.568854016426485032e-06,8.876119181877584197e-07,6.146971827547531575e-06,1.318113845627522096e-05
1.000000000000000000e+00,3.196103293134910928e-08,9.999997615814208984e-01,2.868094561847556179e-08,5.677222247868485283e-08,2.665658449529928475e-08,3.023229019558093533e-12,7.079371755480678985e-08,3.503841483620817598e-08
3.000000000000000000e+00,1.023686397820711136e-02,1.551476656459271908e-03,7.219387916848063469e-04,9.703046083450317383e-01,1.042883959598839283e-03,3.745001740753650665e-03,6.966593209654092789e-03,5.430607125163078308e-03
3.000000000000000000e+00,9.267619461752474308e-04,1.049532555043697357e-03,1.201564632356166840e-02,5.503426194190979004e-01,3.879740368574857712e-03,2.574097923934459686e-02,4.059213995933532715e-01,1.233769580721855164e-04
0.000000000000000000e+00,9.999931454658508301e-01,1.073922703653806821e-06,8.620770017842005473e-07,6.504776592919370160e-07,5.830065674672368914e-07,1.526728283351985738e-06,1.279634147977048997e-06,8.804495905678777490e-07
1.000000000000000000e+00,6.403070983651559800e-06,9.981536865234375000e-01,1.807770691812038422e-03,1.320808860327815637e-05,7.213815024442737922e-06,4.364649441868095892e-08,5.025691280025057495e-06,6.606956048926804215e-06
4.000000000000000000e+00,2.131365839375121141e-08,1.903608335851458833e-06,1.070906918698710797e-07,9.539601251162821427e-07,9.998958110809326172e-01,9.045261322171427310e-07,2.868625585961126490e-07,9.997408051276579499e-05
2.000000000000000000e+00,2.735247253440320492e-04,5.984532617731019855e-05,9.923446774482727051e-01,2.942268793049152009e-06,1.774880220182240009e-04,5.666319746524095535e-03,1.152591430582106113e-03,3.226120315957814455e-04
0.000000000000000000e+00,9.477867484092712402e-01,1.192864147014915943e-03,7.366919890046119690e-04,1.224656216800212860e-02,9.512502583675086498e-04,2.405892126262187958e-03,3.148944675922393799e-02,3.190558170899748802e-03
5.000000000000000000e+00,9.021775895234895870e-07,4.918675536313976693e-11,1.838452153606340289e-04,1.993008424960862612e-07,2.390060399193316698e-04,9.995744228363037109e-01,1.588630766491405666e-06,1.881442024398438662e-08
2.000000000000000000e+00,1.357640139758586884e-04,7.541114930063486099e-03,9.802254438400268555e-01,7.436961168423295021e-04,3.418178530409932137e-04,1.228798413649201393e-03,4.143707628827542067e-04,9.368994273245334625e-03
0.000000000000000000e+00,9.962458610534667969e-01,1.879951101727783680e-03,2.706428058445453644e-04,4.138491931371390820e-04,2.206426433986052871e-04,1.987194555113092065e-04,3.199807542841881514e-04,4.503156524151563644e-04
5.000000000000000000e+00,8.530254475772380829e-03,7.395278316835174337e-06,2.032693661749362946e-02,1.618977839825674891e-04,1.308953738771378994e-03,9.512866735458374023e-01,1.683521643280982971e-02,1.542711281217634678e-03
2.000000000000000000e+00,2.782355295494198799e-04,1.262421836145222187e-03,9.733622670173645020e-01,4.555634950520470738e-05,2.342450059950351715e-02,1.062329276464879513e-03,2.590392832644283772e-04,3.056628920603543520e-04
2.000000000000000000e+00,1.564884769322816283e-05,4.807058940059505403e-05,9.998358488082885742e-01,5.762508408224675804e-07,4.330698720877990127e-05,3.371009370312094688e-05,2.069580659735947847e-05,2.161860038540908135e-06
4.000000000000000000e+00,2.711385889142547967e-07,9.204138109453197103e-07,1.863438967575348215e-07,1.429613213986158371e-03,9.984245896339416504e-01,3.393117003724910319e-05,1.162706766422161309e-07,1.103897375287488103e-04
3.000000000000000000e+00,5.937389505561441183e-05,3.537406314535473939e-07,2.414123264316003770e-05,8.991615176200866699e-01,7.275689131347462535e-05,1.004332900047302246e-01,3.653073463283362798e-06,2.449190942570567131e-04
4.000000000000000000e+00,4.448719792549127305e-08,3.911628937203204259e-06,1.673721612860390451e-06,1.290728960157139227e-05,9.999756217002868652e-01,1.341578467872750480e-06,2.885401272578747012e-06,1.615055680304067209e-06
1.000000000000000000e+00,1.059957034885883331e-02,7.694147825241088867e-01,1.499709635972976685e-01,2.490960992872714996e-02,7.047851569950580597e-03,4.871186800301074982e-03,2.818522788584232330e-02,5.000778008252382278e-03
5.000000000000000000e+00,4.329008806962519884e-04,1.314015207753982395e-06,4.841253103222697973e-04,6.017014675308018923e-05,6.923004402779042721e-04,9.966056942939758301e-01,1.169026712886989117e-03,5.545072490349411964e-04
1.000000000000000000e+00,6.279381457716226578e-03,9.924526810646057129e-01,4.872996942140161991e-05,1.526750420453026891e-04,1.363199698971584439e-04,1.111955270971520804e-06,7.908327097538858652e-05,8.500415133312344551e-04
6.000000000000000000e+00,9.896249324083328247e-02,2.053966969251632690e-01,2.111990004777908325e-01,2.527851052582263947e-02,1.078085750341415405e-01,2.662618830800056458e-02,2.938706576824188232e-01,3.085785172879695892e-02
0.000000000000000000e+00,9.386832714080810547e-01,1.686839968897402287e-03,4.049877170473337173e-03,1.626249589025974274e-02,6.879206746816635132e-03,1.353737246245145798e-02,1.548319589346647263e-02,3.417724743485450745e-03
0.000000000000000000e+00,9.372498989105224609e-01,6.602478097192943096e-04,1.256687100976705551e-03,4.092029109597206116e-02,3.704051254317164421e-03,9.256805293262004852e-03,2.714391099289059639e-03,4.237640649080276489e-03
6.000000000000000000e+00,4.157931543886661530e-03,8.841046132147312164e-03,1.110465498641133308e-03,7.592093199491500854e-03,1.309554092586040497e-03,4.486043471843004227e-04,9.758834838867187500e-01,6.568500539287924767e-04
5.000000000000000000e+00,3.799072653055191040e-02,4.507807716436218470e-06,9.102725423872470856e-03,1.536316813144367188e-05,1.599885988980531693e-03,9.166172742843627930e-01,1.761613227427005768e-02,1.705343276262283325e-02
0.000000000000000000e+00,9.872302412986755371e-01,8.189859800040721893e-04,1.070999307557940483e-03,9.312800248153507710e-04,1.172942924313247204e-03,2.053406788036227226e-03,3.854000940918922424e-03,2.868136391043663025e-03
5.000000000000000000e+00,1.580951735377311707e-02,9.170286357402801514e-04,1.858668774366378784e-01,1.066155917942523956e-02,3.822743427008390427e-03,7.641195654869079590e-01,8.315234445035457611e-03,1.048749778419733047e-02
3.000000000000000000e+00,2.319420491403434426e-05,2.001581306103616953e-04,5.445029728434747085e-06,9.958261847496032715e-01,3.810184542089700699e-03,9.807776223169639707e-05,1.962490932783111930e-05,1.714717109280172735e-05
2.000000000000000000e+00,5.020564913138514385e-06,3.574876973289065063e-05,9.998255968093872070e-01,3.529162597715185257e-07,1.548716863908339292e-05,5.636263449559919536e-05,5.616924681817181408e-05,5.244366548140533268e-06
1.000000000000000000e+00,1.248993794433772564e-04,9.978784918785095215e-01,5.999390268698334694e-04,3.808261681115254760e-05,6.323851994238793850e-05,9.598830956747406162e-07,1.259394921362400055e-03,3.504172127577476203e-05
3.000000000000000000e+00,3.512431544686164982e-15,2.132424147200176479e-13,1.024114118428427398e-16,1.000000000000000000e+00,6.473761113394698331e-16,2.937069126318983536e-14,2.281517918840736186e-16,5.644684205831005091e-16
2.000000000000000000e+00,5.883979611098766327e-06,8.799270290182903409e-05,9.997411370277404785e-01,3.332739879624568857e-07,2.569659409346058965e-05,5.583065285463817418e-05,7.899956108303740621e-05,4.157154307904420421e-06
5.000000000000000000e+00,1.554620568640530109e-03,4.328428076405543834e-06,7.895384333096444607e-04,1.429538315278477967e-05,7.810029637767001987e-05,9.877748489379882812e-01,8.974238298833370209e-03,8.100416744127869606e-04
1.000000000000000000e+00,4.833863079547882080e-01,4.971508383750915527e-01,1.348694437183439732e-03,2.013791585341095924e-03,1.893799751996994019e-03,2.112437359755858779e-04,1.264626625925302505e-02,1.349043101072311401e-03
1.000000000000000000e+00,2.742710150778293610e-02,9.095962643623352051e-01,2.482920885086059570e-03,5.044224206358194351e-03,3.504992695525288582e-03,1.809083769330754876e-04,5.009298771619796753e-02,1.670634956099092960e-03
3.000000000000000000e+00,3.075611032545566559e-02,5.421717092394828796e-02,9.574872092343866825e-04,8.948777914047241211e-01,2.238898072391748428e-03,3.234359668567776680e-03,1.047480106353759766e-02,3.243385348469018936e-03
5.000000000000000000e+00,1.923303902149200439e-01,6.928568473085761070e-05,1.644370891153812408e-02,2.254218416055664420e-04,2.739489311352372169e-03,7.768364548683166504e-01,7.103642914444208145e-03,4.251594655215740204e-03
0.000000000000000000e+00,9.976381659507751465e-01,9.618768235668540001e-04,1.285197649849578738e-04,4.994609626010060310e-04,1.271565415663644671e-04,1.457896869396790862e-04,3.217984340153634548e-04,1.772104005794972181e-04
5.000000000000000000e+00,1.365533971693366766e-04,5.195940389057795983e-08,7.371602259809151292e-05,9.038461143973108847e-07,1.594074637978337705e-05,9.987659454345703125e-01,9.113968699239194393e-04,9.551265975460410118e-05
3.000000000000000000e+00,7.108115823939442635e-06,2.710634134928113781e-07,1.453516870242310688e-05,9.815288782119750977e-01,5.233797244727611542e-03,1.224390510469675064e-02,9.570452384650707245e-04,1.450423405913170427e-05
0.000000000000000000e+00,9.016771912574768066e-01,3.023864328861236572e-02,3.021926619112491608e-02,1.974433544091880322e-04,7.417651358991861343e-04,8.537446847185492516e-04,3.559529036283493042e-02,4.766735364682972431e-04
7.000000000000000000e+00,1.616086461581289768e-03,1.186093199066817760e-03,6.190729793161153793e-03,2.476244466379284859e-03,1.907732896506786346e-02,1.049281284213066101e-01,9.613981097936630249e-02,7.683855891227722168e-01
0.000000000000000000e+00,5.921590328216552734e-01,8.810015395283699036e-03,2.177417837083339691e-02,5.813571158796548843e-03,1.277466863393783569e-02,3.858721256256103516e-02,3.017583191394805908e-01,1.832296326756477356e-02
0.000000000000000000e+00,9.782093167304992676e-01,3.340500988997519016e-04,1.179591869004070759e-03,1.383618073305115104e-04,4.739735159091651440e-04,1.696576597169041634e-03,1.739989034831523895e-02,5.682521150447428226e-04
6.000000000000000000e+00,9.921003133058547974e-03,3.911354392766952515e-02,1.029040291905403137e-01,2.702267142012715340e-03,1.315321680158376694e-02,2.582028508186340332e-02,7.801843881607055664e-01,2.620127797126770020e-02
4.000000000000000000e+00,1.757513615302741528e-03,1.683537662029266357e-02,6.622604560106992722e-03,2.428764998912811279e-01,3.555454313755035400e-01,4.545735940337181091e-02,2.728081643581390381e-01,5.809700489044189453e-02
4.000000000000000000e+00,3.713783280900884165e-09,2.732088333345927822e-09,1.314760833537320650e-08,1.504765201332247671e-10,9.996549487113952637e-01,2.321220745216123760e-05,1.894927549983549397e-06,3.198515332769602537e-04
1.000000000000000000e+00,3.631263971328735352e-03,7.207320332527160645e-01,4.786641336977481842e-03,2.523055300116539001e-03,2.578520476818084717e-01,3.087291552219539881e-04,2.110935747623443604e-03,8.055296726524829865e-03
0.000000000000000000e+00,9.823520183563232422e-01,6.764416117221117020e-03,5.087747238576412201e-03,8.871600730344653130e-04,6.667926209047436714e-04,9.963717311620712280e-04,2.347227651625871658e-03,8.983181323856115341e-04
3.000000000000000000e+00,7.180998800322413445e-04,4.545404954114928842e-05,1.314722374081611633e-02,4.922141730785369873e-01,6.531797349452972412e-03,4.832709431648254395e-01,2.444030484184622765e-03,1.628271304070949554e-03
1.000000000000000000e+00,1.262837230342483963e-07,9.999946355819702148e-01,8.346258937308448367e-07,2.658157882251543924e-06,1.627341532639547950e-07,1.198770527288672838e-10,4.311258976485987660e-07,1.142472569881647360e-06
0.000000000000000000e+00,3.381600379943847656e-01,6.590352859348058701e-03,5.330466479063034058e-02,3.204508870840072632e-02,1.769811213016510010e-01,2.101212143898010254e-01,4.881096258759498596e-02,1.339865326881408691e-01
0.000000000000000000e+00,4.993064105510711670e-01,5.585611797869205475e-04,1.240169396623969078e-03,4.280079305171966553e-01,2.318969694897532463e-03,1.148290932178497314e-02,5.320435389876365662e-02,3.880658419802784920e-03
2.000000000000000000e+00,2.159218490123748779e-02,2.539894543588161469e-03,9.225478172302246094e-01,4.664077423512935638e-04,3.039265424013137817e-02,1.667002961039543152e-02,4.169440362602472305e-03,1.621596398763358593e-03
0.000000000000000000e+00,6.926330924034118652e-01,3.868300467729568481e-02,2.440571337938308716e-01,2.059567486867308617e-03,5.372396670281887054e-03,3.927739802747964859e-03,1.112742722034454346e-02,2.139685209840536118e-03
0.000000000000000000e+00,9.577524065971374512e-01,4.402806982398033142e-03,2.632264280691742897e-03,4.868356510996818542e-03,3.024503588676452637e-03,3.098789602518081665e-03,2.238595299422740936e-02,1.834937953390181065e-03
0.000000000000000000e+00,9.998562335968017578e-01,8.940676821111992467e-08,1.169277993540163152e-06,4.267425595116947079e-07,2.194548869738355279e-06,3.338477472425438464e-05,2.959403900604229420e-05,7.693350926274433732e-05
2.000000000000000000e+00,2.991336805280297995e-04,1.192864147014915943e-04,9.975997209548950195e-01,5.689452336810063571e-06,3.518408339004963636e-04,1.275207614526152611e-03,2.824514522217214108e-04,6.669871800113469362e-05
1.000000000000000000e+00,1.495542526245117188e-01,8.475186824798583984e-01,8.313742582686245441e-04,1.396194682456552982e-03,2.731804561335593462e-04,8.802517186268232763e-06,1.649060868658125401e-04,2.526530879549682140e-04
4.000000000000000000e+00,6.633456450799712911e-08,2.801103750243782997e-03,1.846497034421190619e-04,1.615185283299069852e-05,9.968508481979370117e-01,2.966208398902381305e-07,1.362863840768113732e-04,1.056070959748467430e-05
7.000000000000000000e+00,2.605689530810195720e-08,4.200438608048528977e-10,5.233056609571518081e-12,1.004163086015807949e-09,9.375927811916540122e-10,2.688033795550381910e-09,5.828464377799491558e-10,1.000000000000000000e+00
4.000000000000000000e+00,3.225568449124693871e-03,2.297810278832912445e-04,8.433202747255563736e-04,3.122922789771109819e-04,9.587410688400268555e-01,3.665315452963113785e-03,2.513645403087139130e-02,7.846217602491378784e-03
7.000000000000000000e+00,8.146125078201293945e-02,4.757497459650039673e-03,3.797064721584320068e-02,5.299633368849754333e-03,4.639931768178939819e-02,2.538310885429382324e-01,1.908941566944122314e-02,5.511911511421203613e-01
4.000000000000000000e+00,3.476644963029684732e-07,2.274706057505682111e-04,1.097695871976611670e-06,8.472288027405738831e-05,9.993164539337158203e-01,3.066093995585106313e-06,1.548580330563709140e-04,2.119583077728748322e-04
4.000000000000000000e+00,1.720697153359651566e-03,8.963986299932003021e-03,6.589396391063928604e-03,4.771362058818340302e-03,9.635183811187744141e-01,5.960709881037473679e-03,5.158159416168928146e-03,3.317266935482621193e-03
5.000000000000000000e+00,6.019596476107835770e-04,2.442904758481745375e-07,3.292810579296201468e-04,1.112465997721301392e-05,7.072428124956786633e-04,9.978513717651367188e-01,2.780437062028795481e-04,2.207034558523446321e-04
4.000000000000000000e+00,1.208714093081653118e-03,3.924342337995767593e-03,7.782968133687973022e-02,1.104291877709329128e-03,9.031338691711425781e-01,8.030282333493232727e-03,2.348559675738215446e-03,2.420248463749885559e-03
6.000000000000000000e+00,1.786845773458480835e-01,7.087709754705429077e-02,1.401021797209978104e-02,3.311868011951446533e-02,3.164701536297798157e-02,1.725572347640991211e-02,4.428215920925140381e-01,2.115851044654846191e-01
4.000000000000000000e+00,1.330419164150953293e-02,3.344722464680671692e-02,5.512044299393892288e-03,1.310507883317768574e-03,9.361255168914794922e-01,4.709253553301095963e-03,2.257562940940260887e-03,3.333755070343613625e-03
1.000000000000000000e+00,1.069554637069813907e-04,9.630953669548034668e-01,3.614582493901252747e-02,4.490137871471233666e-05,9.505544585408642888e-05,2.932570851044147275e-06,3.833660448435693979e-04,1.255567185580730438e-04
0.000000000000000000e+00,9.999117255210876465e-01,4.794113465322880074e-06,7.604698112118057907e-06,1.831599911383818835e-05,1.242670259671285748e-05,2.267469426442403346e-05,9.098885129787959158e-06,1.329651968262623996e-05
4.000000000000000000e+00,3.934838969144038856e-05,1.670767414907459170e-05,9.399383561685681343e-04,1.985297054052352905e-01,7.947953939437866211e-01,5.340442527085542679e-03,3.165500529576092958e-04,2.187507743656169623e-05
0.000000000000000000e+00,9.813045859336853027e-01,1.430370844900608063e-03,2.205193741247057915e-03,7.684741867706179619e-04,1.979972235858440399e-03,2.445390215143561363e-03,8.152145892381668091e-03,1.713889767415821552e-03
0.000000000000000000e+00,9.880555868148803711e-01,7.006785832345485687e-03,1.146390219219028950e-03,1.486825058236718178e-04,1.486092805862426758e-04,2.353081508772447705e-04,2.922803163528442383e-03,3.358412068337202072e-04
4.000000000000000000e+00,1.951371785253286362e-03,3.702419251203536987e-02,3.883328055962920189e-03,3.771158158779144287e-01,5.737776756286621094e-01,2.675994066521525383e-03,1.875211601145565510e-03,1.696389517746865749e-03
5.000000000000000000e+00,3.453745273873209953e-03,4.641248949610599084e-07,2.706489467527717352e-04,2.958806180686224252e-05,1.631219056434929371e-04,9.929933547973632812e-01,1.498689292930066586e-03,1.590387080796062946e-03
3.000000000000000000e+00,5.797502584755420685e-03,7.179063977673649788e-04,1.866621314547955990e-03,9.164919853210449219e-01,1.605200930498540401e-03,5.999597907066345215e-02,1.190681569278240204e-02,1.617971691302955151e-03
7.000000000000000000e+00,8.825628228237292205e-09,3.017421695403754711e-04,3.672207640192937106e-07,6.262770853027177509e-07,2.288254327140748501e-04,1.904901658633662009e-08,1.837069930843426846e-06,9.994665980339050293e-01
5.000000000000000000e+00,6.007427722215652466e-02,1.220107806148007512e-04,1.016466319561004639e-02,4.128799773752689362e-04,3.344305790960788727e-03,7.695142626762390137e-01,1.530803889036178589e-01,3.287157276645302773e-03
1.000000000000000000e+00,2.255586674436926842e-03,8.620727062225341797e-01,7.986109703779220581e-02,7.951479637995362282e-04,1.384434639476239681e-03,8.699376485310494900e-05,5.316089466214179993e-02,3.831200592685490847e-04
3.000000000000000000e+00,4.572860598564147949e-01,6.301195174455642700e-02,9.339790558442473412e-04,4.705891609191894531e-01,1.885562203824520111e-03,1.405384624376893044e-03,1.294573536142706871e-03,3.593311179429292679e-03
4.000000000000000000e+00,1.814287737943232059e-03,2.264626510441303253e-02,8.697506855241954327e-04,9.758797823451459408e-04,9.566766023635864258e-01,8.120689541101455688e-03,7.470326963812112808e-03,1.426191418431699276e-03
6.000000000000000000e+00,1.640825532376766205e-02,2.972626534756273031e-04,1.057551335543394089e-02,1.794983632862567902e-03,3.752811253070831299e-02,3.666263520717620850e-01,5.560390949249267578e-01,1.073042768985033035e-02
1.000000000000000000e+00,1.982075124979019165e-01,5.947691202163696289e-01,4.040299355983734131e-02,1.800699625164270401e-03,9.404681622982025146e-03,7.338053546845912933e-03,9.107451140880584717e-02,5.700245127081871033e-02
0.000000000000000000e+00,9.997560977935791016e-01,7.463794463546946645e-05,1.916519613587297499e-05,4.311009979574009776e-05,2.020752071985043585e-05,2.492946623533498496e-05,1.471797259000595659e-05,4.709994755103252828e-05
0.000000000000000000e+00,9.917619824409484863e-01,8.031773031689226627e-04,4.652738280128687620e-04,5.343937664292752743e-05,9.998530731536448002e-05,4.974068724550306797e-04,5.701843183487653732e-03,6.169081898406147957e-04
5.000000000000000000e+00,7.301578079932369292e-06,5.543775161154229636e-11,3.829376851172128227e-07,4.195378267013438744e-08,3.456349872976716142e-07,9.999470710754394531e-01,9.489085641689598560e-06,3.532759365043602884e-05
5.000000000000000000e+00,3.110845340415835381e-03,1.021202660922426730e-05,6.879023858346045017e-04,2.763437514659017324e-04,1.131348428316414356e-03,9.657371044158935547e-01,2.772577572613954544e-03,2.627368457615375519e-02
5.000000000000000000e+00,3.059610724449157715e-01,3.240965497752767988e-06,3.413254022598266602e-02,2.005544774874579161e-05,5.545261781662702560e-03,6.429530382156372070e-01,2.483461285009980202e-03,8.901344612240791321e-03
3.000000000000000000e+00,1.500000953674316406e-01,2.458262024447321892e-04,1.239370321854948997e-04,8.434399962425231934e-01,4.478750634007155895e-04,1.761136809363961220e-03,2.900141756981611252e-03,1.080994145013391972e-03
2.000000000000000000e+00,2.447528066113591194e-03,5.124979652464389801e-04,4.905766248703002930e-01,6.344696885207667947e-05,2.671318128705024719e-03,3.723083734512329102e-01,1.108534634113311768e-02,1.203348338603973389e-01
5.000000000000000000e+00,7.639937847852706909e-02,6.739321397617459297e-04,2.779510244727134705e-02,3.444270696491003036e-03,1.231380924582481384e-02,8.494157791137695312e-01,1.611553318798542023e-02,1.384222600609064102e-02
1.000000000000000000e+00,5.721359048038721085e-04,9.179137349128723145e-01,7.824975252151489258e-02,6.585009978152811527e-04,5.609416402876377106e-04,2.595603837107773870e-05,1.800409518182277679e-03,2.185289195040240884e-04
0.000000000000000000e+00,8.584754467010498047e-01,3.257572243455797434e-04,1.162599539384245872e-03,7.554862182587385178e-03,1.172974123619496822e-03,3.758456092327833176e-03,1.272304356098175049e-01,3.194531600456684828e-04
4.000000000000000000e+00,4.100977335497191234e-09,5.464126297738403082e-05,1.392035755998222157e-06,1.141769701007433468e-07,9.999436140060424805e-01,1.671899596544790256e-08,1.678764931511977920e-07,3.624607458618811506e-08
